ID,monthly_income,immovables,has_tesla,employment_situation,credit_score
40189,<500,1-2,no,unemployed,200
40513,<500,1-2,no,unemployed,200
40583,<500,1-2,no,unemployed,200
40619,<500,1-2,no,unemployed,200
40990,<500,1-2,no,unemployed,200
42449,<500,1-2,no,unemployed,200
45290,<500,1-2,no,unemployed,200
45448,<500,1-2,no,unemployed,200
45597,<500,1-2,no,unemployed,200
45925,<500,1-2,no,unemployed,200
45994,<500,1-2,no,unemployed,200
46032,<500,1-2,no,unemployed,200
46406,<500,1-2,no,unemployed,200
47851,<500,1-2,no,unemployed,200
49274,<500,1-2,no,unemployed,200
49921,<500,1-2,no,unemployed,200
50713,<500,1-2,no,unemployed,200
50871,<500,1-2,no,unemployed,200
51021,<500,1-2,no,unemployed,200
51409,<500,1-2,no,unemployed,200
53190,<500,1-2,no,unemployed,200
53254,<500,1-2,no,unemployed,200
54689,<500,1-2,no,unemployed,200
55343,<500,1-2,no,unemployed,200
56142,<500,1-2,no,unemployed,200
56304,<500,1-2,no,unemployed,200
56447,<500,1-2,no,unemployed,200
56768,<500,1-2,no,unemployed,200
56833,<500,1-2,no,unemployed,200
56869,<500,1-2,no,unemployed,200
57231,<500,1-2,no,unemployed,200
58609,<500,1-2,no,unemployed,200
58678,<500,1-2,no,unemployed,200
60095,<500,1-2,no,unemployed,200
60735,<500,1-2,no,unemployed,200
61523,<500,1-2,no,unemployed,200
61687,<500,1-2,no,unemployed,200
61829,<500,1-2,no,unemployed,200
62147,<500,1-2,no,unemployed,200
62219,<500,1-2,no,unemployed,200
62255,<500,1-2,no,unemployed,200
62632,<500,1-2,no,unemployed,200
64036,<500,1-2,no,unemployed,200
64099,<500,1-2,no,unemployed,200
65523,<500,1-2,no,unemployed,200
66162,<500,1-2,no,unemployed,200
66954,<500,1-2,no,unemployed,200
67115,<500,1-2,no,unemployed,200
67267,<500,1-2,no,unemployed,200
67650,<500,1-2,no,unemployed,200
67690,<500,1-2,no,unemployed,200
68062,<500,1-2,no,unemployed,200
69443,<500,1-2,no,unemployed,200
69511,<500,1-2,no,unemployed,200
70924,<500,1-2,no,unemployed,200
71565,<500,1-2,no,unemployed,200
72334,<500,1-2,no,unemployed,200
72496,<500,1-2,no,unemployed,200
72645,<500,1-2,no,unemployed,200
72959,<500,1-2,no,unemployed,200
73028,<500,1-2,no,unemployed,200
73067,<500,1-2,no,unemployed,200
73451,<500,1-2,no,unemployed,200
74855,<500,1-2,no,unemployed,200
74923,<500,1-2,no,unemployed,200
76986,<500,1-2,no,unemployed,200
77769,<500,1-2,no,unemployed,200
77933,<500,1-2,no,unemployed,200
78080,<500,1-2,no,unemployed,200
78477,<500,1-2,no,unemployed,200
78514,<500,1-2,no,unemployed,200
78878,<500,1-2,no,unemployed,200
80257,<500,1-2,no,unemployed,200
80326,<500,1-2,no,unemployed,200
81752,<500,1-2,no,unemployed,200
82386,<500,1-2,no,unemployed,200
83162,<500,1-2,no,unemployed,200
83323,<500,1-2,no,unemployed,200
83471,<500,1-2,no,unemployed,200
83804,<500,1-2,no,unemployed,200
83875,<500,1-2,no,unemployed,200
83916,<500,1-2,no,unemployed,200
84282,<500,1-2,no,unemployed,200
85668,<500,1-2,no,unemployed,200
85737,<500,1-2,no,unemployed,200
87156,<500,1-2,no,unemployed,200
87791,<500,1-2,no,unemployed,200
88561,<500,1-2,no,unemployed,200
88728,<500,1-2,no,unemployed,200
88871,<500,1-2,no,unemployed,200
89189,<500,1-2,no,unemployed,200
89252,<500,1-2,no,unemployed,200
89289,<500,1-2,no,unemployed,200
89660,<500,1-2,no,unemployed,200
91027,<500,1-2,no,unemployed,200
92520,<500,1-2,no,unemployed,200
93926,<500,1-2,no,unemployed,200
94091,<500,1-2,no,unemployed,200
94234,<500,1-2,no,unemployed,200
94561,<500,1-2,no,unemployed,200
94629,<500,1-2,no,unemployed,200
94667,<500,1-2,no,unemployed,200
95031,<500,1-2,no,unemployed,200
96433,<500,1-2,no,unemployed,200
96501,<500,1-2,no,unemployed,200
97914,<500,1-2,no,unemployed,200
98538,<500,1-2,no,unemployed,200
99335,<500,1-2,no,unemployed,200
99492,<500,1-2,no,unemployed,200
99642,<500,1-2,no,unemployed,200
99959,<500,1-2,no,unemployed,200
100030,<500,1-2,no,unemployed,200
100066,<500,1-2,no,unemployed,200
100443,<500,1-2,no,unemployed,200
101848,<500,1-2,no,unemployed,200
101915,<500,1-2,no,unemployed,200
103344,<500,1-2,no,unemployed,200
103980,<500,1-2,no,unemployed,200
104777,<500,1-2,no,unemployed,200
104933,<500,1-2,no,unemployed,200
105080,<500,1-2,no,unemployed,200
105386,<500,1-2,no,unemployed,200
105454,<500,1-2,no,unemployed,200
105493,<500,1-2,no,unemployed,200
105853,<500,1-2,no,unemployed,200
107232,<500,1-2,no,unemployed,200
107301,<500,1-2,no,unemployed,200
108735,<500,1-2,no,unemployed,200
109378,<500,1-2,no,unemployed,200
110144,<500,1-2,no,unemployed,200
110305,<500,1-2,no,unemployed,200
110457,<500,1-2,no,unemployed,200
110784,<500,1-2,no,unemployed,200
110851,<500,1-2,no,unemployed,200
110889,<500,1-2,no,unemployed,200
111261,<500,1-2,no,unemployed,200
112665,<500,1-2,no,unemployed,200
112731,<500,1-2,no,unemployed,200
114140,<500,1-2,no,unemployed,200
114778,<500,1-2,no,unemployed,200
115549,<500,1-2,no,unemployed,200
115709,<500,1-2,no,unemployed,200
115856,<500,1-2,no,unemployed,200
116180,<500,1-2,no,unemployed,200
116248,<500,1-2,no,unemployed,200
116285,<500,1-2,no,unemployed,200
116647,<500,1-2,no,unemployed,200
118041,<500,1-2,no,unemployed,200
118111,<500,1-2,no,unemployed,200
119549,<500,1-2,no,unemployed,200
120186,<500,1-2,no,unemployed,200
120950,<500,1-2,no,unemployed,200
121109,<500,1-2,no,unemployed,200
121250,<500,1-2,no,unemployed,200
121582,<500,1-2,no,unemployed,200
121650,<500,1-2,no,unemployed,200
121690,<500,1-2,no,unemployed,200
122063,<500,1-2,no,unemployed,200
123444,<500,1-2,no,unemployed,200
123510,<500,1-2,no,unemployed,200
124937,<500,1-2,no,unemployed,200
125584,<500,1-2,no,unemployed,200
126363,<500,1-2,no,unemployed,200
126675,<500,1-2,no,unemployed,200
126991,<500,1-2,no,unemployed,200
127469,<500,1-2,no,unemployed,200
128850,<500,1-2,no,unemployed,200
128914,<500,1-2,no,unemployed,200
130353,<500,1-2,no,unemployed,200
130981,<500,1-2,no,unemployed,200
131767,<500,1-2,no,unemployed,200
131926,<500,1-2,no,unemployed,200
132075,<500,1-2,no,unemployed,200
132404,<500,1-2,no,unemployed,200
132471,<500,1-2,no,unemployed,200
132505,<500,1-2,no,unemployed,200
132877,<500,1-2,no,unemployed,200
134254,<500,1-2,no,unemployed,200
134317,<500,1-2,no,unemployed,200
135728,<500,1-2,no,unemployed,200
137151,<500,1-2,no,unemployed,200
137313,<500,1-2,no,unemployed,200
137456,<500,1-2,no,unemployed,200
137773,<500,1-2,no,unemployed,200
137844,<500,1-2,no,unemployed,200
137878,<500,1-2,no,unemployed,200
138242,<500,1-2,no,unemployed,200
139627,<500,1-2,no,unemployed,200
139696,<500,1-2,no,unemployed,200
141107,<500,1-2,no,unemployed,200
141738,<500,1-2,no,unemployed,200
142526,<500,1-2,no,unemployed,200
142687,<500,1-2,no,unemployed,200
143149,<500,1-2,no,unemployed,200
143215,<500,1-2,no,unemployed,200
143252,<500,1-2,no,unemployed,200
143621,<500,1-2,no,unemployed,200
145075,<500,1-2,no,unemployed,200
146517,<500,1-2,no,unemployed,200
147145,<500,1-2,no,unemployed,200
147916,<500,1-2,no,unemployed,200
148078,<500,1-2,no,unemployed,200
148232,<500,1-2,no,unemployed,200
148555,<500,1-2,no,unemployed,200
148625,<500,1-2,no,unemployed,200
148663,<500,1-2,no,unemployed,200
149028,<500,1-2,no,unemployed,200
150411,<500,1-2,no,unemployed,200
150478,<500,1-2,no,unemployed,200
151890,<500,1-2,no,unemployed,200
152524,<500,1-2,no,unemployed,200
153302,<500,1-2,no,unemployed,200
153458,<500,1-2,no,unemployed,200
153610,<500,1-2,no,unemployed,200
153931,<500,1-2,no,unemployed,200
154000,<500,1-2,no,unemployed,200
154040,<500,1-2,no,unemployed,200
154407,<500,1-2,no,unemployed,200
155788,<500,1-2,no,unemployed,200
157270,<500,1-2,no,unemployed,200
157914,<500,1-2,no,unemployed,200
158681,<500,1-2,no,unemployed,200
158833,<500,1-2,no,unemployed,200
158985,<500,1-2,no,unemployed,200
159316,<500,1-2,no,unemployed,200
159379,<500,1-2,no,unemployed,200
159419,<500,1-2,no,unemployed,200
159788,<500,1-2,no,unemployed,200
161143,<500,1-2,no,unemployed,200
161210,<500,1-2,no,unemployed,200
162637,<500,1-2,no,unemployed,200
163272,<500,1-2,no,unemployed,200
164051,<500,1-2,no,unemployed,200
164217,<500,1-2,no,unemployed,200
164367,<500,1-2,no,unemployed,200
164762,<500,1-2,no,unemployed,200
165167,<500,1-2,no,unemployed,200
166566,<500,1-2,no,unemployed,200
166632,<500,1-2,no,unemployed,200
168695,<500,1-2,no,unemployed,200
169474,<500,1-2,no,unemployed,200
169635,<500,1-2,no,unemployed,200
169781,<500,1-2,no,unemployed,200
170099,<500,1-2,no,unemployed,200
170201,<500,1-2,no,unemployed,200
170576,<500,1-2,no,unemployed,200
171976,<500,1-2,no,unemployed,200
172043,<500,1-2,no,unemployed,200
173480,<500,1-2,no,unemployed,200
174917,<500,1-2,no,unemployed,200
175225,<500,1-2,no,unemployed,200
175538,<500,1-2,no,unemployed,200
175609,<500,1-2,no,unemployed,200
175646,<500,1-2,no,unemployed,200
176008,<500,1-2,no,unemployed,200
177410,<500,1-2,no,unemployed,200
177476,<500,1-2,no,unemployed,200
178907,<500,1-2,no,unemployed,200
179538,<500,1-2,no,unemployed,200
180314,<500,1-2,no,unemployed,200
180476,<500,1-2,no,unemployed,200
180625,<500,1-2,no,unemployed,200
180947,<500,1-2,no,unemployed,200
181046,<500,1-2,no,unemployed,200
181417,<500,1-2,no,unemployed,200
182816,<500,1-2,no,unemployed,200
182883,<500,1-2,no,unemployed,200
184277,<500,1-2,no,unemployed,200
184922,<500,1-2,no,unemployed,200
185707,<500,1-2,no,unemployed,200
185866,<500,1-2,no,unemployed,200
186017,<500,1-2,no,unemployed,200
186344,<500,1-2,no,unemployed,200
186416,<500,1-2,no,unemployed,200
186455,<500,1-2,no,unemployed,200
186834,<500,1-2,no,unemployed,200
188244,<500,1-2,no,unemployed,200
188306,<500,1-2,no,unemployed,200
189715,<500,1-2,no,unemployed,200
190356,<500,1-2,no,unemployed,200
191136,<500,1-2,no,unemployed,200
191451,<500,1-2,no,unemployed,200
191769,<500,1-2,no,unemployed,200
191840,<500,1-2,no,unemployed,200
192242,<500,1-2,no,unemployed,200
193635,<500,1-2,no,unemployed,200
193698,<500,1-2,no,unemployed,200
195114,<500,1-2,no,unemployed,200
195740,<500,1-2,no,unemployed,200
196517,<500,1-2,no,unemployed,200
196683,<500,1-2,no,unemployed,200
196834,<500,1-2,no,unemployed,200
197156,<500,1-2,no,unemployed,200
197225,<500,1-2,no,unemployed,200
197261,<500,1-2,no,unemployed,200
197637,<500,1-2,no,unemployed,200
199029,<500,1-2,no,unemployed,200
199093,<500,1-2,no,unemployed,200
200538,<500,1-2,no,unemployed,200
201183,<500,1-2,no,unemployed,200
201967,<500,1-2,no,unemployed,200
202130,<500,1-2,no,unemployed,200
202286,<500,1-2,no,unemployed,200
202616,<500,1-2,no,unemployed,200
202683,<500,1-2,no,unemployed,200
202723,<500,1-2,no,unemployed,200
203088,<500,1-2,no,unemployed,200
204477,<500,1-2,no,unemployed,200
205966,<500,1-2,no,unemployed,200
206591,<500,1-2,no,unemployed,200
207354,<500,1-2,no,unemployed,200
207517,<500,1-2,no,unemployed,200
207668,<500,1-2,no,unemployed,200
207983,<500,1-2,no,unemployed,200
208050,<500,1-2,no,unemployed,200
208090,<500,1-2,no,unemployed,200
208454,<500,1-2,no,unemployed,200
209910,<500,1-2,no,unemployed,200
211348,<500,1-2,no,unemployed,200
211982,<500,1-2,no,unemployed,200
212754,<500,1-2,no,unemployed,200
212911,<500,1-2,no,unemployed,200
213061,<500,1-2,no,unemployed,200
213381,<500,1-2,no,unemployed,200
213448,<500,1-2,no,unemployed,200
213484,<500,1-2,no,unemployed,200
213864,<500,1-2,no,unemployed,200
215273,<500,1-2,no,unemployed,200
215338,<500,1-2,no,unemployed,200
216628,<500,1-2,no,unemployed,200
217864,<500,1-2,no,unemployed,200
218634,<500,1-2,no,unemployed,200
219428,<500,1-2,no,unemployed,200
219786,<500,1-2,no,unemployed,200
219829,<500,1-2,no,unemployed,200
219904,<500,1-2,no,unemployed,200
220011,<500,1-2,no,unemployed,200
220157,<500,1-2,no,unemployed,200
220461,<500,1-2,no,unemployed,200
220478,<500,1-2,no,unemployed,200
220811,<500,1-2,no,unemployed,200
221050,<500,1-2,no,unemployed,200
221500,<500,1-2,no,unemployed,200
221581,<500,1-2,no,unemployed,200
221634,<500,1-2,no,unemployed,200
222188,<500,1-2,no,unemployed,200
223038,<500,1-2,no,unemployed,200
223889,<500,1-2,no,unemployed,200
224233,<500,1-2,no,unemployed,200
225064,<500,1-2,no,unemployed,200
225205,<500,1-2,no,unemployed,200
225422,<500,1-2,no,unemployed,200
225514,<500,1-2,no,unemployed,200
225760,<500,1-2,no,unemployed,200
226834,<500,1-2,no,unemployed,200
227102,<500,1-2,no,unemployed,200
227784,<500,1-2,no,unemployed,200
227801,<500,1-2,no,unemployed,200
228212,<500,1-2,no,unemployed,200
228291,<500,1-2,no,unemployed,200
228405,<500,1-2,no,unemployed,200
228428,<500,1-2,no,unemployed,200
228976,<500,1-2,no,unemployed,200
229282,<500,1-2,no,unemployed,200
229292,<500,1-2,no,unemployed,200
229682,<500,1-2,no,unemployed,200
229692,<500,1-2,no,unemployed,200
230660,<500,1-2,no,unemployed,200
230751,<500,1-2,no,unemployed,200
230844,<500,1-2,no,unemployed,200
231983,<500,1-2,no,unemployed,200
232038,<500,1-2,no,unemployed,200
232538,<500,1-2,no,unemployed,200
232718,<500,1-2,no,unemployed,200
232835,<500,1-2,no,unemployed,200
233300,<500,1-2,no,unemployed,200
233379,<500,1-2,no,unemployed,200
234355,<500,1-2,no,unemployed,200
235844,<500,1-2,no,unemployed,200
235896,<500,1-2,no,unemployed,200
236104,<500,1-2,no,unemployed,200
236195,<500,1-2,no,unemployed,200
236441,<500,1-2,no,unemployed,200
236975,<500,1-2,no,unemployed,200
237207,<500,1-2,no,unemployed,200
237641,<500,1-2,no,unemployed,200
238393,<500,1-2,no,unemployed,200
239612,<500,1-2,no,unemployed,200
240044,<500,1-2,no,unemployed,200
240586,<500,1-2,no,unemployed,200
240587,<500,1-2,no,unemployed,200
240786,<500,1-2,no,unemployed,200
240846,<500,1-2,no,unemployed,200
241547,<500,1-2,no,unemployed,200
241681,<500,1-2,no,unemployed,200
241805,<500,1-2,no,unemployed,200
242605,<500,1-2,no,unemployed,200
243972,<500,1-2,no,unemployed,200
244007,<500,1-2,no,unemployed,200
244321,<500,1-2,no,unemployed,200
245339,<500,1-2,no,unemployed,200
245423,<500,1-2,no,unemployed,200
246134,<500,1-2,no,unemployed,200
246156,<500,1-2,no,unemployed,200
246466,<500,1-2,no,unemployed,200
246596,<500,1-2,no,unemployed,200
247110,<500,1-2,no,unemployed,200
247111,<500,1-2,no,unemployed,200
247720,<500,1-2,no,unemployed,200
247730,<500,1-2,no,unemployed,200
248132,<500,1-2,no,unemployed,200
249451,<500,1-2,no,unemployed,200
249688,<500,1-2,no,unemployed,200
249791,<500,1-2,no,unemployed,200
249827,<500,1-2,no,unemployed,200
248831,>1000,0,no,unemployed,200
218112,>1000,0,no,unemployed,200
233748,>1000,0,no,unemployed,200
250883,<500,1-2,no,unemployed,200
250968,<500,1-2,no,unemployed,200
251109,>1000,0,no,unemployed,200
251178,<500,1-2,no,unemployed,200
251670,<500,1-2,no,unemployed,200
1001,>1000,0,no,unemployed,100
6348,>1000,0,no,unemployed,100
11725,>1000,0,no,unemployed,100
196938,>1000,0,no,unemployed,100
202397,>1000,0,no,unemployed,100
207772,>1000,0,no,unemployed,100
213169,>1000,0,no,unemployed,100
236798,>1000,0,no,unemployed,100
242705,>1000,0,no,unemployed,100
248073,>1000,0,no,unemployed,100
232203,<1000,0,no,unemployed,50
232784,<1000,0,no,unemployed,50
242341,<1000,0,no,unemployed,50
247041,<500,0,no,unemployed,50
247818,<1000,0,no,unemployed,50
250958,<1000,0,no,unemployed,50
251752,<1000,0,no,unemployed,50
938,>1000,>2,yes,self-employed,0
3362,<500,>2,no,self-employed,0
4879,>1000,>2,no,unemployed,0
27362,>1000,>2,no,unemployed,0
27783,>1000,>2,no,unemployed,0
29952,>1000,>2,no,unemployed,0
30376,>1000,>2,no,unemployed,0
30404,>1000,>2,no,unemployed,0
31136,>1000,>2,no,unemployed,0
31791,>1000,>2,no,unemployed,0
31812,>1000,>2,no,unemployed,0
32778,>1000,>2,no,unemployed,0
33200,>1000,>2,no,unemployed,0
35378,>1000,>2,no,unemployed,0
35794,>1000,>2,no,unemployed,0
35818,>1000,>2,no,unemployed,0
36541,>1000,>2,no,unemployed,0
37194,>1000,>2,no,unemployed,0
37219,>1000,>2,no,unemployed,0
48014,>1000,>2,no,unemployed,0
48972,>1000,>2,no,unemployed,0
49407,>1000,>2,no,unemployed,0
51598,>1000,>2,no,unemployed,0
52016,>1000,>2,no,unemployed,0
52043,>1000,>2,no,unemployed,0
52760,>1000,>2,no,unemployed,0
53410,>1000,>2,no,unemployed,0
53432,>1000,>2,no,unemployed,0
54392,>1000,>2,no,unemployed,0
54823,>1000,>2,no,unemployed,0
57021,>1000,>2,no,unemployed,0
57425,>1000,>2,no,unemployed,0
57454,>1000,>2,no,unemployed,0
58177,>1000,>2,no,unemployed,0
58827,>1000,>2,no,unemployed,0
58847,>1000,>2,no,unemployed,0
70636,>1000,>2,no,unemployed,0
71050,>1000,>2,no,unemployed,0
73226,>1000,>2,no,unemployed,0
73656,>1000,>2,no,unemployed,0
73683,>1000,>2,no,unemployed,0
74419,>1000,>2,no,unemployed,0
75071,>1000,>2,no,unemployed,0
81878,>1000,>2,no,unemployed,0
84065,>1000,>2,no,unemployed,0
84482,>1000,>2,no,unemployed,0
84508,>1000,>2,no,unemployed,0
85231,>1000,>2,no,unemployed,0
85894,>1000,>2,no,unemployed,0
85917,>1000,>2,no,unemployed,0
91254,>1000,>2,no,unemployed,0
92213,>1000,>2,no,unemployed,0
94821,>1000,>2,no,unemployed,0
95235,>1000,>2,no,unemployed,0
95262,>1000,>2,no,unemployed,0
95988,>1000,>2,no,unemployed,0
96653,>1000,>2,no,unemployed,0
97623,>1000,>2,no,unemployed,0
98037,>1000,>2,no,unemployed,0
100225,>1000,>2,no,unemployed,0
100646,>1000,>2,no,unemployed,0
100673,>1000,>2,no,unemployed,0
101409,>1000,>2,no,unemployed,0
102064,>1000,>2,no,unemployed,0
103043,>1000,>2,no,unemployed,0
103469,>1000,>2,no,unemployed,0
105643,>1000,>2,no,unemployed,0
106058,>1000,>2,no,unemployed,0
106085,>1000,>2,no,unemployed,0
106801,>1000,>2,no,unemployed,0
107451,>1000,>2,no,unemployed,0
107473,>1000,>2,no,unemployed,0
112899,>1000,>2,no,unemployed,0
113852,>1000,>2,no,unemployed,0
114268,>1000,>2,no,unemployed,0
116847,>1000,>2,no,unemployed,0
116875,>1000,>2,no,unemployed,0
117604,>1000,>2,no,unemployed,0
118258,>1000,>2,no,unemployed,0
118280,>1000,>2,no,unemployed,0
124639,>1000,>2,no,unemployed,0
125060,>1000,>2,no,unemployed,0
127669,>1000,>2,no,unemployed,0
127695,>1000,>2,no,unemployed,0
128418,>1000,>2,no,unemployed,0
129066,>1000,>2,no,unemployed,0
130068,>1000,>2,no,unemployed,0
130480,>1000,>2,no,unemployed,0
132657,>1000,>2,no,unemployed,0
133073,>1000,>2,no,unemployed,0
133101,>1000,>2,no,unemployed,0
133820,>1000,>2,no,unemployed,0
134491,>1000,>2,no,unemployed,0
140811,>1000,>2,no,unemployed,0
141233,>1000,>2,no,unemployed,0
143403,>1000,>2,no,unemployed,0
143818,>1000,>2,no,unemployed,0
143845,>1000,>2,no,unemployed,0
144564,>1000,>2,no,unemployed,0
145222,>1000,>2,no,unemployed,0
151588,>1000,>2,no,unemployed,0
154191,>1000,>2,no,unemployed,0
154633,>1000,>2,no,unemployed,0
155359,>1000,>2,no,unemployed,0
